--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,003
0,020	0,000	0,006
0,040	0,000	0,003
0,060	0,000	0,004
0,080	0,000	0,003
0,100	0,000	0,003
0,120	0,000	0,002
0,140	0,000	-0,001
0,160	0,000	0,003
0,180	0,000	0,002
0,200	0,000	0,005
0,220	0,000	0,006
0,240	0,000	0,006
0,260	0,000	0,003
0,280	0,000	0,004
0,300	0,000	0,003
0,320	0,000	0,004
0,340	0,000	0,005
0,360	0,000	0,008
0,380	0,000	0,003
0,400	0,000	0,007
0,420	0,000	0,002
0,440	0,000	0,003
0,460	0,000	0,000
0,480	0,000	0,003
0,500	0,000	0,001
0,520	0,000	0,007
0,540	0,000	0,001
0,560	0,000	0,002
0,580	0,000	0,003
0,600	0,000	0,004
0,620	0,000	0,005
0,640	0,000	0,010
0,660	0,000	0,007
0,680	0,000	0,007
0,700	0,000	0,003
0,720	0,000	0,011
0,740	0,000	0,014
0,760	0,000	0,011
0,780	0,000	0,008
0,800	0,000	0,009
0,820	0,000	0,009
0,840	0,000	0,009
0,860	0,000	0,011
0,880	0,000	0,007
0,900	0,000	0,014
0,920	0,000	0,011
0,940	0,000	0,011
0,960	0,000	0,006
0,980	0,000	0,011
1,000	0,000	0,009
1,020	0,000	0,016
1,040	0,000	0,007
1,060	0,000	0,010
1,080	0,000	0,007
1,100	0,000	0,007
1,120	0,000	0,003
1,140	0,000	0,006
1,160	0,000	0,003
1,180	0,000	0,008
1,200	0,000	0,001
1,220	0,000	0,005
1,240	0,000	0,000
1,260	0,000	0,000
1,280	0,000	0,002
1,300	0,000	0,003
1,320	0,000	0,000
1,340	0,000	0,001
1,360	0,000	0,002
1,380	0,000	0,002
1,400	0,000	0,003
1,420	0,000	0,001
1,440	0,000	0,003
1,460	0,000	0,003
1,480	0,000	0,002
1,500	0,000	0,003
1,520	0,000	0,003
1,540	0,000	0,007
1,560	0,000	0,003
1,580	0,000	0,007
1,600	0,000	0,007
1,620	0,000	0,008
1,640	0,000	0,009
1,660	0,000	0,009
1,680	0,000	0,011
1,700	0,000	0,009
1,720	0,000	0,009
1,740	0,000	0,016
1,760	0,000	0,015
1,780	0,000	0,015
1,800	0,000	0,018
1,820	0,000	0,016
1,840	0,000	0,018
1,860	0,000	0,013
1,880	0,000	0,012
1,900	0,000	0,011
1,920	0,000	0,011
1,940	0,000	0,004
1,960	0,000	0,008
1,980	0,000	0,007
2,000	0,000	0,003
2,020	0,000	0,001
2,040	0,000	0,002
2,060	0,000	0,000
2,080	0,000	0,001
2,100	0,000	0,002
2,120	0,000	0,001
2,140	0,000	0,001
2,160	0,000	0,000
2,180	0,000	0,002
2,200	0,000	0,001
2,220	0,000	0,003
2,240	0,000	0,001
2,260	0,000	0,003
2,280	0,000	0,004
2,300	0,000	0,004
2,320	0,000	0,003
2,340	0,000	0,004
2,360	0,000	0,000
2,380	0,000	0,003
2,400	0,000	0,001
2,420	0,000	0,003
2,440	0,000	0,001
2,460	0,000	0,005
2,480	0,000	0,003
2,500	0,000	0,007
2,520	0,000	0,006
2,540	0,000	0,013
2,560	0,000	0,011
2,580	0,000	0,012
2,600	0,000	0,009
2,620	0,000	0,017
2,640	0,000	0,009
2,660	0,000	0,016
2,680	0,000	0,007
2,700	0,000	0,013
2,720	0,000	0,010
2,740	0,000	0,014
2,760	0,000	0,003
2,780	0,000	0,005
2,800	0,000	0,003
2,820	0,000	0,007
2,840	0,000	0,002
2,860	0,000	0,003
2,880	0,000	0,002
2,900	0,000	0,007
2,920	0,000	0,003
2,940	0,000	0,005
2,960	0,000	0,003
2,980	0,000	0,007
3,000	0,000	0,002
3,020	0,000	0,006
3,040	0,000	0,001
3,060	0,000	0,007
3,080	0,000	0,006
3,100	0,000	0,006
3,120	0,000	0,003
3,140	0,000	0,004
3,160	0,000	0,003
3,180	0,000	0,003
3,200	0,000	0,001
3,220	0,000	0,003
3,240	0,000	0,002
3,260	0,000	0,004
