--- Pendolo di torsione ---
Tempo,Forzante,Pendolo
0,000	0,000	0,000
0,020	0,000	-0,004
0,040	0,000	-0,001
0,060	0,000	-0,002
0,080	0,000	-0,001
0,100	0,000	-0,001
0,120	0,000	0,001
0,140	0,000	0,002
0,160	0,000	-0,001
0,180	0,000	0,001
0,200	0,000	0,002
0,220	0,000	0,000
0,240	0,000	0,006
0,260	0,000	0,003
0,280	0,000	0,005
0,300	0,000	0,003
0,320	0,000	0,006
0,340	0,000	0,008
0,360	0,000	0,007
0,380	0,000	0,010
0,400	0,000	0,003
0,420	0,000	0,007
0,440	0,000	0,008
0,460	0,000	0,009
0,480	0,000	0,011
0,500	0,000	0,008
0,520	0,000	0,009
0,540	0,000	0,011
0,560	0,000	0,009
0,580	0,000	0,011
0,600	0,000	0,011
0,620	0,000	0,007
0,640	0,000	0,011
0,660	0,000	0,003
0,680	0,000	0,004
0,700	0,000	0,002
0,720	0,000	0,004
0,740	0,000	0,003
0,760	0,000	0,005
0,780	0,000	0,005
0,800	0,000	0,002
0,820	0,000	-0,001
0,840	0,000	0,002
0,860	0,000	-0,005
0,880	0,000	-0,001
0,900	0,000	-0,005
0,920	0,000	0,001
0,940	0,000	-0,001
0,960	0,000	0,002
0,980	0,000	-0,001
1,000	0,000	0,000
1,020	0,000	-0,001
1,040	0,000	-0,001
1,060	0,000	-0,003
1,080	0,000	0,000
1,100	0,000	-0,001
1,120	0,000	0,000
1,140	0,000	-0,001
1,160	0,000	0,003
1,180	0,000	-0,001
1,200	0,000	0,005
1,220	0,000	0,001
1,240	0,000	0,004
1,260	0,000	0,000
1,280	0,000	0,003
1,300	0,000	0,003
1,320	0,000	0,007
1,340	0,000	0,006
1,360	0,000	0,005
1,380	0,000	0,007
1,400	0,000	0,007
1,420	0,000	0,009
1,440	0,000	0,006
1,460	0,000	0,007
1,480	0,000	0,007
1,500	0,000	0,008
1,520	0,000	0,007
1,540	0,000	0,007
1,560	0,000	0,007
1,580	0,000	0,009
1,600	0,000	0,009
1,620	0,000	0,007
1,640	0,000	0,006
1,660	0,000	0,006
1,680	0,000	0,002
1,700	0,000	0,003
1,720	0,000	0,000
1,740	0,000	0,003
1,760	0,000	0,002
1,780	0,000	0,003
1,800	0,000	0,003
1,820	0,000	0,002
1,840	0,000	-0,001
1,860	0,000	0,003
1,880	0,000	0,002
1,900	0,000	0,006
1,920	0,000	0,004
1,940	0,000	0,004
1,960	0,000	0,000
1,980	0,000	0,004
2,000	0,000	0,002
2,020	0,000	0,002
2,040	0,000	-0,005
2,060	0,000	0,001
2,080	0,000	-0,001
2,100	0,000	0,000
2,120	0,000	-0,002
2,140	0,000	0,000
2,160	0,000	0,003
2,180	0,000	0,002
2,200	0,000	-0,001
2,220	0,000	0,004
2,240	0,000	0,004
2,260	0,000	0,003
2,280	0,000	0,002
2,300	0,000	0,003
2,320	0,000	0,003
2,340	0,000	0,003
2,360	0,000	0,001
2,380	0,000	0,007
2,400	0,000	0,003
2,420	0,000	0,002
2,440	0,000	0,000
2,460	0,022	0,010
2,480	-1,652	0,008
2,500	-4,197	0,005
2,520	-7,022	0,004
2,540	-9,883	0,003
2,560	-12,634	0,004
2,580	-15,231	0,003
2,600	-17,578	0,002
2,620	-19,683	0,002
2,640	-21,467	0,003
2,660	-22,983	0,001
2,680	-24,135	-0,001
2,700	-24,917	0,005
2,720	-25,312	-0,001
2,740	-25,387	0,004
2,760	-25,071	0,003
2,780	-24,407	-0,001
2,800	-23,353	0,004
2,820	-21,942	0,001
2,840	-20,241	0,001
2,860	-18,220	0,003
2,880	-15,904	0,002
2,900	-13,386	0,004
2,920	-10,670	0,006
2,940	-7,765	0,002
2,960	-4,764	0,006
2,980	-1,683	0,007
3,000	1,411	0,008
3,020	4,491	0,010
3,040	7,493	0,007
3,060	10,402	0,009
3,080	13,162	0,009
3,100	15,715	0,011
3,120	18,079	0,010
3,140	20,140	0,007
3,160	21,898	0,009
3,180	23,344	0,008
3,200	24,456	0,007
3,220	25,203	0,008
3,240	25,581	0,006
3,260	25,585	0,006
3,280	25,225	0,002
3,300	24,491	0,003
3,320	23,401	0,001
3,340	21,973	0,003
3,360	20,241	-0,002
3,380	18,167	-0,001
3,400	15,851	-0,001
3,420	13,302	-0,001
3,440	10,542	0,000
3,460	7,655	-0,003
3,480	4,663	0,000
3,500	1,608	-0,003
3,520	-1,503	-0,005
3,540	-4,566	-0,003
3,560	-7,598	-0,003
3,580	-10,463	-0,004
3,600	-13,210	-0,005
3,620	-15,746	-0,005
3,640	-18,066	-0,004
3,660	-20,079	-0,002
3,680	-21,845	-0,003
3,700	-23,278	-0,001
3,720	-24,341	-0,006
3,740	-25,049	0,006
3,760	-25,370	0,002
3,780	-25,361	0,005
3,800	-24,974	0,000
3,820	-24,196	0,007
3,840	-23,084	0,007
3,860	-21,599	0,013
3,880	-19,815	0,004
3,900	-17,741	0,020
3,920	-15,376	0,008
3,940	-12,810	0,021
3,960	-10,042	0,010
3,980	-7,132	0,021
4,000	-4,100	0,014
4,020	-1,015	0,024
4,040	2,070	0,016
4,060	5,146	0,023
4,080	8,112	0,017
4,100	11,021	0,026
4,120	13,720	0,011
4,140	16,242	0,021
4,160	18,549	0,007
4,180	20,536	0,020
4,200	22,241	0,005
4,220	23,612	0,018
4,240	24,645	0,004
4,260	25,312	0,012
4,280	25,616	0,003
4,300	25,545	0,008
4,320	25,093	0,001
4,340	24,289	0,005
4,360	23,120	-0,004
4,380	21,625	0,003
4,400	19,811	-0,009
4,420	17,679	-0,002
4,440	15,319	-0,014
4,460	12,718	-0,005
4,480	9,932	-0,020
4,500	7,031	-0,014
4,520	3,999	-0,022
4,540	0,940	-0,013
4,560	-2,171	-0,022
4,580	-5,216	-0,013
4,600	-8,218	-0,024
4,620	-11,092	-0,016
4,640	-13,764	-0,021
4,660	-16,269	-0,013
4,680	-18,527	-0,016
4,700	-20,496	-0,009
4,720	-22,206	-0,012
4,740	-23,559	-0,005
4,760	-24,521	-0,010
4,780	-25,172	0,001
4,800	-25,396	-0,005
4,820	-25,339	0,009
4,840	-24,869	0,007
4,860	-24,029	0,017
4,880	-22,808	0,012
